X,Y_0,Y_1,W,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8
3,,,0.001380978,5,80.25,1,9,,2,1,58111,1
3,,,0.004247509,6,97.2,1,9,,1,1,22884,7
1,,,0.00170659,5,113.42,1,9,,2,2,66460,1
1,,,0.001316391,5,113.54,1,9,,3,3,86251,1
1,,,0.004587152,5,114.61,4,9,,4,2,24985,3
1,,,0.002355022,5,121.83,1,9,,1,1,51732,6
3,,,0.002077371,5,123.4,1,9,,2,1,59402,1
1,,,0.003677963,5,123.94,2,9,,2,1,33698,1
1,,,0.00163862,5,124.93,1,9,,4,2,76241,3
1,,,0.012368654,5,125.95,4,9,,1,1,10183,6
1,,,0.002118211,5,125.97,1,9,,2,1,59470,1
1,,,0.003806015,5,126.04,2,9,,3,2,33116,1
1,,,0.005549741,5,126.19,1,9,,1,1,22738,6
3,,,0.004841173,5,127.41,4,9,,5,2,26318,3
1,,,0.002607558,5,129.58,2,9,,2,1,49694,1
1,,,0.003182598,5,129.78,2,7,,4,2,40778,3
1,,,0.002437427,5,130.59,1,9,,2,1,53577,1
1,,,0.006930316,5,134.76,1,9,,2,1,19445,4
1,,,0.002663338,5,134.97,1,9,,2,2,50677,5
1,,,0.007816364,5,135.27,1,9,,2,1,17306,4
1,,,0.003489534,5,136.87,4,9,,3,2,39223,3
1,,,0.005212544,5,137.46,1,9,,2,1,26371,1
1,,,0.016029497,5,138.03,1,9,,1,1,8611,6
1,,,0.003743673,5,138.31,2,9,,3,2,36945,3
2,,,0.00182259,5,139.08,2,9,,4,2,76309,3
1,,,0.002518654,5,140.42,1,9,,2,2,55752,5
2,,,0.008129162,5,141.61,3,8,,2,1,17420,4
2,,,0.008948992,5,142.11,2,6,,1,3,15880,6
1,,,0.002256692,5,142.72,2,9,,3,3,63243,3
3,,,0.002359937,5,142.88,1,9,,1,2,60544,6
1,,,0.003445684,5,143.94,2,9,,2,2,41774,1
1,,,0.003454323,5,144.18,1,9,,2,1,41739,1
3,,,0.002391164,5,144.4,1,9,,1,3,60389,6
1,,,0.008379782,5,145.23,2,9,,1,2,17331,6
1,,,0.004149076,5,145.45,1,9,,2,2,35056,2
1,,,0.00819741,5,146.25,3,9,,1,2,17841,6
1,,,0.012030248,2,146.36,2,5,,1,4,12166,6
1,,,0.006195615,5,146.39,1,9,,1,1,23628,6
1,,,0.010738378,5,146.45,4,9,,2,2,13638,4
1,,,0.003812375,5,146.46,2,9,,3,1,38417,3
4,,,0.003650125,5,147.33,2,9,,4,3,40363,3
1,,,0.006475079,5,147.58,1,9,,1,2,22792,6
2,,,0.010296587,5,149.63,1,7,,1,1,14532,7
1,,,0.002759069,5,150.75,1,9,,2,3,54638,1
1,,,0.00314225,5,150.85,1,9,,3,2,48007,1
1,,,0.045247376,5,150.9,1,9,,1,2,3335,6
1,,,0.010355821,5,151.05,3,9,,1,1,14586,6
1,,,0.003411022,5,151.77,1,9,,4,5,44494,3
1,,,0.003186012,5,154.34,1,9,,1,1,48443,6
1,,,0.004774357,5,154.46,4,9,,4,2,32352,3
1,,,0.012549704,5,154.65,2,8,,1,1,12323,7
1,,,0.002500604,6,155.17,2,7,,2,1,62053,4
1,,,0.003045941,5,155.41,2,9,,3,2,51022,3
1,,,0.005862937,5,155.96,2,9,,4,1,26601,3
1,,,0.003405442,5,156.32,1,9,,2,2,45903,1
1,,,0.011968959,5,157.32,2,9,,1,1,13144,6
3,,,0.004387221,5,157.51,2,9,,2,2,35902,1
1,,,0.002642809,5,157.67,1,9,,2,2,59660,1
1,,,0.001728263,5,158.2,1,9,,4,3,91537,3
1,,,0.004317145,5,158.94,1,9,,2,2,36816,2
4,,,0.016821402,2,159.08,2,4,,1,4,9457,6
1,,,0.005495471,5,159.55,1,9,,1,2,29033,6
4,,,0.006859302,5,159.76,2,8,,3,3,23291,4
1,,,0.007910035,5,160.02,4,9,,3,1,20230,3
1,,,0.002858771,5,160.56,2,9,,2,3,56164,1
1,,,0.002524183,5,160.74,2,9,,1,1,63680,6
1,,,0.003581363,5,161.19,2,9,,4,3,45008,3
1,,,0.004718809,5,161.27,4,9,,4,3,34176,3
1,,,0.007075381,5,162.38,4,9,,5,2,22950,3
1,,,0.003492193,5,162.82,2,9,,1,1,46624,7
1,,,0.009850935,5,163.23,1,9,,2,2,16570,5
3,,,0.004531151,5,163.86,1,9,,2,2,36163,4
1,,,0.005981451,5,164.46,2,9,,1,1,27495,6
1,,,0.002807442,5,164.62,1,9,,1,2,58637,6
1,,,0.011873784,5,164.82,4,9,,2,2,13881,4
1,,,0.003921117,5,165.13,2,9,,3,2,42113,3
1,,,0.002577806,5,165.16,2,9,,2,2,64070,1
1,,,0.004505351,5,165.45,1,9,,2,3,36723,1
1,,,0.003805751,5,165.71,2,7,,2,2,43542,1
1,,,0.004331017,5,165.8,4,9,,5,1,38282,3
1,,,0.004079099,5,165.95,1,9,,2,3,40683,1
1,,,0.006126322,5,166.25,4,9,,5,2,27137,3
1,,,0.003889213,5,166.47,1,9,,2,1,42803,1
1,,,0.008654732,5,167.27,1,9,,1,1,19327,7
1,,,0.006662314,5,168.37,2,9,,2,1,25272,2
1,,,0.006813373,5,168.74,4,9,,3,3,24766,4
2,,,0.009709039,5,169.18,4,5,,3,1,17425,3
1,,,0.006232017,5,169.38,1,9,,1,2,27179,6
1,,,0.008853606,5,169.52,3,7,,3,1,19147,4
3,,,0.010236059,3,169.98,2,3,,1,4,16606,6
1,,,0.003533821,5,170.21,1,9,,2,2,48166,1
5,,,0.019574957,5,170.4,2,9,,1,1,8705,7
3,,,0.013671119,5,170.93,4,9,,2,1,12503,5
1,,,0.011879861,5,171.07,1,9,,1,1,14400,7
1,,,0.01347086,5,171.74,4,9,,2,3,12749,4
1,,,0.004487116,5,171.87,1,9,,2,2,38303,1
1,,,0.008391759,5,171.88,4,9,,2,2,20482,4
1,,,0.006475524,5,172.1,4,9,,4,2,26577,3
1,,,0.004523722,5,172.2,1,9,,1,1,38066,6
1,,,0.010289234,5,172.89,2,9,,2,1,16803,4
1,,,0.008179109,5,172.89,2,9,,1,2,21138,6
1,,,0.001777051,5,173.41,2,9,,3,2,97583,1
