X,Y_0,Y_1,W,F_p,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8
1,16645.8,18.8714,7,0,4,755.7,1,8,1,1,4,2,7
1,5795.0,19.3075,3,0,5,263.1,3,6,0,2,2,2,1
1,12061.5,18.8413,4,0,3,547.6,1,4,1,1,4,3,6
1,9492.6,19.325,5,0,2,481.3,4,3,0,4,1,2,3
1,4443.1,19.1789,4,0,1,225.3,3,6,0,3,3,2,4
2,5656.5,19.0967,3,0,5,256.8,1,9,0,1,2,2,6
1,11825.5,19.2747,5,0,5,599.6,4,6,0,2,2,2,4
2,8950.9,19.2503,7,0,5,453.8,2,6,0,1,1,2,6
2,15458.3,18.9676,8,0,3,783.7,1,4,0,2,4,2,2
2,10003.5,18.8568,4,0,3,507.2,3,5,1,1,3,2,7
2,18537.2,19.0287,8,0,3,939.8,3,4,0,3,4,2,4
2,17747.3,18.9843,2,0,1,805.7,1,8,0,4,3,5,3
2,14953.1,19.0494,3,0,3,678.9,1,5,0,4,3,5,3
2,14891.6,18.8391,2,0,4,676.1,1,6,1,3,5,6,3
1,8529.2,19.1134,3,0,3,432.4,4,5,0,3,2,3,3
1,18338.7,19.0374,2,0,1,832.6,2,2,0,2,3,6,1
1,16824.6,18.9865,4,0,4,763.8,1,4,0,4,5,4,3
2,11109.2,19.0281,1,0,3,504.4,2,5,0,2,3,6,1
2,11674.8,19.083,4,0,5,530.0,3,6,0,1,2,3,6
2,11862.5,19.0947,3,0,1,601.4,3,5,0,3,3,4,1
1,15484.2,18.9658,1,0,2,703.0,1,3,1,3,5,8,3
1,18422.8,18.9703,2,0,4,836.4,1,5,1,3,5,7,1
2,8862.1,19.0725,2,0,4,402.3,2,6,0,3,2,4,3
2,14177.6,19.0682,4,0,2,718.8,3,4,0,4,3,4,3
2,7281.4,19.1659,4,0,3,369.2,3,4,0,2,3,2,5
1,7886.7,19.3331,3,0,5,399.9,4,8,0,2,2,3,2
2,3436.6,19.0851,3,0,2,156.0,3,8,0,1,1,2,7
1,13153.9,19.3553,4,0,2,597.2,4,8,0,5,4,4,3
2,10978.0,19.0354,2,0,3,498.4,1,8,0,2,2,4,2
1,10774.8,19.0038,7,0,5,546.3,1,4,0,2,2,2,5
2,12261.6,18.8184,5,0,4,556.7,1,4,1,2,5,3,2
2,11163.2,19.082,6,0,3,566.0,4,5,0,2,3,2,2
1,13085.4,18.8531,1,0,4,594.1,1,4,1,5,5,10,5
2,17146.1,18.8829,5,0,3,778.4,1,4,1,2,5,3,2
2,11012.8,19.344,5,0,5,558.3,4,5,0,3,2,2,3
2,11972.6,19.0059,2,0,3,607.0,4,4,0,3,4,5,1
2,10812.1,19.0116,6,0,3,548.2,3,4,0,1,1,2,7
1,10102.3,18.8734,1,0,4,458.6,1,8,1,2,5,6,2
2,10958.1,19.2022,2,0,1,555.6,4,9,0,2,2,4,1
1,8321.3,18.9115,2,0,3,377.8,1,3,0,4,5,4,3
2,12993.4,19.1266,5,0,3,589.9,3,5,0,3,3,3,1
2,10960.5,19.1005,4,0,3,497.6,4,5,0,2,2,3,5
2,8103.0,19.071,2,0,3,367.9,3,5,0,2,3,4,2
2,11741.2,19.0301,6,0,2,533.1,3,4,0,2,3,2,5
2,13067.6,18.5729,4,0,2,662.5,2,3,1,1,2,2,7
1,8984.6,19.2711,3,0,5,455.5,4,8,0,1,1,2,6
1,15251.1,19.0959,2,0,2,692.4,1,4,0,4,4,5,3
2,8559.0,19.1037,2,0,3,433.9,4,6,0,3,4,4,3
1,13371.0,19.0586,8,0,2,677.9,1,2,0,4,2,2,3
1,9365.9,19.1054,2,0,3,425.2,1,5,0,4,4,5,3
2,7260.3,19.211,2,0,1,329.6,3,6,0,2,1,3,2
2,11428.2,19.1324,10,1,3,579.4,3,4,0,1,2,1,6
2,9501.6,18.8557,6,0,5,431.4,1,6,1,1,3,2,7
1,8952.4,19.1242,2,0,2,406.4,2,7,0,3,2,4,4
2,10888.9,19.1934,3,0,3,494.4,4,9,0,2,2,3,5
1,13097.9,19.0104,5,0,3,594.6,1,2,0,2,2,2,2
1,18248.1,19.0126,4,0,4,828.5,1,5,0,4,5,4,3
2,10281.3,19.2262,5,0,5,466.8,2,4,0,1,2,2,6
2,9292.9,19.1231,12,1,3,471.2,4,5,0,2,2,1,1
1,11250.7,19.2556,6,0,2,570.4,2,4,0,2,1,2,4
1,20921.4,18.889,2,0,4,949.8,1,8,1,2,5,5,2
2,12215.1,19.0956,3,0,2,619.3,3,6,0,3,3,3,5
1,15342.9,19.0321,2,0,2,696.6,2,3,0,5,5,8,3
2,17321.1,18.8992,2,0,4,786.4,1,9,1,2,5,6,1
1,14310.0,18.9907,4,0,3,649.7,3,5,1,1,3,2,7
1,10622.3,19.0361,3,0,2,482.3,1,1,0,2,3,3,2
2,6009.0,19.1865,2,0,1,272.8,3,6,0,1,1,2,7
1,15331.3,18.8592,2,0,4,696.0,1,5,1,2,5,6,2
1,8982.0,18.9015,4,0,4,407.8,1,1,0,5,5,4,3
2,8447.1,19.1984,5,0,5,428.3,3,7,0,2,3,2,1
2,13503.4,19.0192,3,0,3,613.1,1,6,0,3,5,4,3
2,8613.4,18.9269,1,0,4,391.0,1,9,0,5,4,7,3
2,17588.7,19.0383,2,0,3,798.5,1,4,0,2,3,6,2
2,8590.3,19.1337,4,0,3,390.0,1,6,0,2,3,2,4
2,17123.1,18.7891,3,0,4,777.4,1,9,1,1,4,4,6
2,14788.3,18.942,4,0,3,671.4,1,9,0,4,5,3,3
1,11292.7,18.9088,8,0,6,512.7,2,3,1,1,3,1,6
1,19497.9,18.8466,2,0,4,885.2,1,4,1,2,5,6,2
1,10483.2,19.0502,9,0,2,531.5,2,2,0,2,2,1,1
2,7625.3,19.0604,2,0,2,386.6,1,6,0,4,3,5,2
1,14140.6,18.8535,4,0,2,716.9,1,3,1,2,4,3,2
2,13645.0,18.889,2,0,3,619.5,1,4,0,3,5,5,5
1,12558.8,19.0709,4,0,3,636.7,2,4,0,1,2,3,6
2,8367.9,19.0186,5,0,3,424.3,4,5,0,4,3,3,3
1,13496.7,19.1151,2,0,5,612.8,1,5,0,3,3,5,3
1,19535.8,19.1904,3,0,3,886.9,2,5,0,4,5,5,3
2,10537.1,19.0215,6,0,3,478.4,1,6,0,2,2,2,2
1,14294.7,19.195,2,0,3,724.7,4,8,0,4,3,7,1
1,10446.2,19.1761,2,0,2,474.3,3,2,0,4,3,5,5
2,13726.5,19.1421,4,0,3,695.9,4,5,0,5,3,4,3
2,12252.6,19.0963,3,0,1,556.3,3,5,0,5,4,4,3
2,11383.5,19.3544,4,0,5,516.8,4,5,0,2,2,3,2
1,4186.1,19.0775,2,0,3,190.0,1,8,0,2,2,3,5
1,17623.0,19.018,4,0,1,800.1,1,1,0,4,5,4,3
2,15496.1,19.1318,6,0,2,785.7,3,7,0,5,3,3,4
1,17954.8,18.8731,7,0,2,910.3,2,2,1,1,3,2,6
2,8445.5,19.0835,5,0,3,383.4,1,5,0,2,3,2,2
2,17669.5,19.0567,2,0,3,802.2,1,5,0,3,3,6,3
1,13081.5,19.1895,9,0,5,593.9,4,2,0,1,1,1,6
1,15234.3,19.2746,7,0,6,691.6,2,4,0,3,2,2,3
2,11712.0,19.2458,9,0,5,593.8,4,5,0,3,3,2,3
1,15190.7,18.8358,1,0,4,689.7,1,8,1,2,5,8,1
1,15637.3,18.9708,2,0,4,709.9,1,9,1,2,5,6,2
2,9411.6,19.1135,10,1,2,477.2,4,6,0,2,3,1,5
2,16840.4,19.0432,4,0,3,764.6,1,8,0,3,2,3,2
2,16305.8,18.7104,1,0,4,740.3,1,9,1,2,5,10,1
1,8632.7,19.237,3,0,2,391.9,2,6,0,2,1,3,1
1,9300.3,19.1342,2,0,1,471.5,2,3,0,2,2,3,5
2,9481.8,19.0251,3,0,3,480.7,2,8,0,4,3,3,3
2,14334.3,18.9677,6,0,4,650.8,1,5,0,2,3,2,2
2,10385.0,19.0441,4,0,2,526.5,1,8,0,3,5,3,2
2,11130.6,19.0544,5,0,5,505.3,1,9,0,1,1,2,6
2,9232.7,19.2295,5,0,5,468.1,3,5,0,3,2,2,4
2,17881.4,19.1871,5,0,2,906.6,2,7,0,3,3,3,4
2,6093.9,19.1471,5,0,2,309.0,4,4,0,1,2,2,6
2,2194.0,18.94,1,0,5,111.2,1,6,0,1,1,4,6
2,10737.9,19.1874,3,0,5,544.4,3,5,0,2,3,3,4
2,10942.8,18.7166,5,0,3,496.8,1,6,1,1,2,2,7
2,10899.1,19.1173,2,0,5,494.8,4,7,0,2,1,4,2
2,12188.8,19.1277,4,0,1,553.4,3,6,0,1,2,2,6
2,13707.0,19.1546,5,0,3,622.3,2,8,0,2,2,2,1
2,10327.2,19.0409,5,0,4,468.9,1,9,0,2,3,2,1
2,4299.6,19.0526,1,0,5,195.2,3,6,0,3,1,3,3
2,9080.7,19.045,3,0,1,460.4,3,5,0,4,3,3,1
2,16049.4,19.0158,1,0,4,813.7,1,8,0,4,4,9,1
2,9216.9,19.1294,7,0,5,467.3,3,5,0,2,2,2,4
1,10131.5,19.0633,4,0,6,460.0,2,2,0,1,2,2,7
1,16330.4,19.0612,4,0,3,828.0,1,5,0,3,3,3,2
1,12531.1,19.3021,10,1,1,635.3,2,8,0,3,2,2,4
2,13759.4,19.0441,4,0,3,624.7,1,5,0,2,3,3,1
2,11488.0,18.7519,4,0,3,521.6,1,6,1,1,5,2,7
2,11839.6,18.9901,2,0,6,537.5,1,4,0,2,3,5,4
2,10259.7,19.0641,2,0,3,465.8,4,5,0,3,3,4,5
1,12698.7,19.0265,6,0,3,576.5,1,4,0,4,5,3,3
1,14683.6,19.0076,3,0,3,666.6,1,4,0,3,5,4,4
2,13272.2,18.6761,2,0,4,602.6,1,4,1,3,5,7,1
2,13076.6,18.9948,10,1,2,663.0,4,5,1,1,3,1,6
2,7716.3,18.9925,3,0,3,350.3,1,5,0,5,4,3,3
2,10231.4,19.1545,4,0,3,518.7,4,5,0,2,2,3,4
1,12694.4,18.8201,2,0,4,576.3,1,8,1,2,4,6,2
2,10691.5,19.0769,6,0,2,542.1,3,5,0,5,2,2,3
2,12675.9,19.1213,5,0,5,575.5,3,8,0,2,3,2,2
2,8650.0,19.0537,1,0,3,392.7,2,4,0,3,4,8,3
1,15417.9,19.1054,2,0,2,781.7,2,1,0,4,4,8,3
2,8841.2,18.9867,3,0,3,401.4,1,5,0,2,5,3,5
2,11816.4,19.1247,5,0,3,536.5,3,5,0,1,1,2,7
2,12884.8,18.8788,7,0,3,585.0,1,5,0,2,2,2,2
1,13244.6,19.014,2,0,4,671.5,1,4,0,3,5,6,4
1,14170.5,19.3606,7,0,5,718.4,4,7,0,1,1,2,7
1,8649.5,19.0554,5,0,2,438.5,1,4,0,5,4,3,3
1,12556.0,19.0846,7,0,3,570.0,1,4,0,2,3,2,1
1,9831.0,19.0827,2,0,3,446.3,1,5,0,4,3,4,3
2,13208.8,18.9747,6,0,1,669.7,1,3,0,2,3,2,5
1,16606.8,18.9239,2,0,4,753.9,1,8,1,2,5,6,2
1,11255.2,19.1164,5,0,1,570.6,2,4,0,5,3,3,3
2,9419.4,19.0225,1,0,4,427.6,1,5,0,3,5,8,3
2,18009.6,18.8392,6,0,3,817.6,4,5,1,1,3,2,7
2,15411.7,19.0091,3,0,2,699.7,1,9,0,3,3,4,5
1,6193.1,19.0587,1,0,6,281.2,1,2,0,1,2,4,6
2,11624.3,18.8536,4,0,3,527.7,4,5,1,1,3,2,7
1,16619.8,19.2247,3,0,6,842.6,2,4,0,2,1,4,5
1,22315.9,19.0293,2,0,3,1131.4,1,3,0,2,4,7,1
2,13385.7,19.0182,5,0,2,607.7,1,3,0,3,3,2,1
1,11698.9,18.8195,3,0,4,531.1,1,8,1,4,5,5,2
1,9362.9,19.0389,1,0,3,425.1,1,4,0,4,5,9,3
2,8955.3,19.0256,2,0,5,406.6,1,9,0,1,1,3,6
2,9288.6,19.0085,3,0,3,421.7,1,5,0,1,2,2,6
1,9496.2,19.0586,1,0,5,431.1,1,2,0,1,1,7,6
1,9182.2,19.2206,2,0,5,416.9,2,9,0,2,1,3,1
1,8984.1,18.6835,9,0,4,455.5,1,2,1,1,4,1,7
1,9393.8,19.2286,8,0,2,426.5,2,6,0,2,2,2,1
2,15763.0,19.0173,3,0,3,715.6,1,5,0,5,4,4,3
1,12386.4,19.0818,3,0,2,562.3,1,6,0,2,3,3,2
1,9372.8,19.0587,3,0,3,425.5,1,4,0,3,4,3,2
1,13569.8,19.1459,6,0,1,688.0,2,9,0,3,3,2,4
1,13677.1,19.0472,8,0,3,620.9,1,4,0,3,5,2,3
1,13195.7,19.206,4,0,2,669.0,4,6,0,4,3,3,3
2,13819.7,18.7679,1,0,4,627.4,1,8,1,2,5,6,2
2,19607.3,18.796,3,0,4,890.2,1,9,1,3,5,5,2
1,9442.9,18.9024,4,0,1,428.7,4,5,1,1,3,2,7
2,10127.9,19.0669,2,0,5,459.8,1,6,0,2,2,4,1
2,13262.6,18.9553,3,0,3,602.1,1,6,0,5,3,4,3
2,9556.1,18.9402,3,0,4,433.8,1,6,0,2,3,2,2
2,12869.8,18.762,3,0,4,584.3,1,7,1,2,4,4,2
1,10037.2,19.2181,2,0,1,508.9,2,9,0,4,2,5,3
1,12701.6,19.132,5,0,5,644.0,4,5,0,3,3,3,4
2,13609.6,19.0539,6,0,2,617.9,2,4,0,1,2,2,6
2,14925.1,19.1141,3,0,1,677.6,2,6,0,5,3,4,3
2,10653.4,19.1462,4,0,2,540.1,4,9,0,4,2,3,3
2,11093.2,19.1111,3,0,3,562.4,3,5,0,4,4,4,3
2,21188.5,18.9403,3,0,4,962.0,1,5,1,2,5,5,2
2,16148.5,18.8089,3,0,3,733.1,1,6,1,2,5,4,2
2,10020.5,18.9561,3,0,3,508.0,1,4,0,4,3,3,3
2,13921.1,18.7848,2,0,2,705.8,1,9,1,1,3,6,6
1,8472.8,19.3344,5,0,5,429.6,4,5,0,1,1,2,6
2,10553.8,18.609,2,0,2,479.1,2,9,1,1,4,4,6
1,6067.9,19.1957,1,0,5,275.5,2,9,0,2,2,4,5
2,7227.0,19.1557,8,0,2,366.4,4,9,0,1,2,1,7
2,15801.3,18.9846,3,0,3,717.4,2,6,0,2,2,3,2
1,16581.7,18.9965,1,0,3,752.8,1,3,0,4,5,8,1
1,12421.3,19.1998,5,0,3,629.8,3,6,0,2,2,3,1
2,17747.1,19.1259,2,0,3,805.7,4,9,0,2,2,5,1
2,14128.6,19.1344,8,0,2,716.3,3,5,0,5,3,2,3
2,9576.9,19.0247,2,0,5,434.8,1,5,0,2,2,5,1
2,8680.0,19.0064,2,0,3,394.1,1,5,0,3,3,4,3
2,16112.2,18.9297,4,0,3,731.5,1,4,0,2,4,3,2
2,13808.1,18.8834,2,0,3,626.9,1,6,1,2,5,5,1
1,13870.5,19.0017,2,0,2,629.7,1,4,0,3,3,6,2
2,15188.7,18.7681,5,0,3,689.6,2,9,1,1,4,3,7
1,13825.6,19.2272,9,0,2,627.7,3,7,0,4,4,2,3
2,16395.7,19.0568,7,0,3,744.4,1,4,0,3,3,2,4
2,13666.3,18.7823,9,0,4,620.5,1,6,1,1,4,2,7
1,11630.4,19.1939,4,0,5,589.7,2,4,0,2,2,3,4
2,8972.7,19.0136,3,0,1,407.4,2,9,0,4,2,3,1
2,15487.1,18.9642,3,0,3,703.1,1,8,0,3,2,4,3
2,7344.4,19.0267,1,0,3,333.4,1,6,0,3,3,5,1
2,12396.6,19.1243,10,1,5,628.5,4,7,0,1,1,1,6
2,17285.2,19.1165,2,0,3,784.7,1,4,0,2,3,5,2
1,12861.3,18.8795,2,0,3,583.9,1,3,1,2,5,5,1
2,6004.8,19.0358,3,0,1,304.4,4,9,0,3,3,3,3
2,15014.1,19.0905,7,0,2,761.2,3,4,0,3,4,2,4
1,11277.3,19.1668,4,0,5,571.8,3,5,0,2,3,3,4
2,16825.2,19.1613,11,1,3,853.0,4,6,0,3,3,2,3
1,14381.4,18.8972,7,0,2,729.1,4,2,1,1,4,2,6
1,9235.3,19.1587,6,0,5,468.2,3,6,0,1,2,2,6
1,11195.2,18.8857,6,0,2,508.3,1,2,1,2,5,2,1
1,12682.0,19.0995,9,0,2,575.8,1,6,0,2,2,2,4
1,14724.2,19.0007,5,0,1,746.5,1,4,0,4,3,3,4
2,11928.0,19.1123,2,0,3,541.5,3,5,0,4,3,5,3
2,10436.0,19.0054,4,0,1,473.8,1,9,0,1,2,2,7
2,14064.1,19.091,3,0,4,638.5,1,5,0,2,2,3,2
1,6534.9,19.1194,4,0,3,331.3,4,5,0,4,2,2,3
2,14686.8,18.952,4,0,3,666.8,4,5,1,2,4,3,2
1,16631.8,18.915,2,0,2,843.2,1,3,1,2,4,6,2
1,17918.8,18.7873,2,0,4,813.5,1,3,1,2,5,6,2
2,18637.3,18.8355,1,0,2,846.1,1,9,1,1,5,8,6
2,10641.3,18.9227,4,0,3,483.1,1,5,1,2,5,3,2
2,11881.6,18.9035,5,0,3,539.4,3,5,1,2,4,2,2
2,16051.1,18.7783,1,0,4,728.7,1,7,1,2,5,9,4
2,6053.7,19.0476,4,0,5,306.9,1,6,0,2,2,2,5
2,11215.2,19.2189,5,0,5,568.6,4,6,0,1,2,2,6
1,15821.5,19.1739,3,0,3,718.3,2,9,0,5,5,4,3
1,13342.9,19.083,4,0,3,605.8,1,4,0,5,5,4,3
1,7398.2,19.0003,2,0,4,335.9,1,3,0,4,3,4,3
2,10340.3,19.1138,4,0,2,524.3,3,4,0,2,2,3,5
2,11267.4,19.2843,6,0,5,571.3,4,5,0,3,1,2,3
2,16566.3,18.9825,3,0,3,752.1,1,5,0,4,4,4,4
1,16446.6,18.9897,5,0,2,746.7,1,4,1,3,5,3,3
2,7965.4,19.0953,2,0,2,403.8,4,7,0,2,3,3,5
1,13171.0,19.1759,7,0,2,667.8,3,7,0,5,5,2,4
1,17880.6,19.0246,3,0,2,811.8,2,3,0,4,5,5,3
2,15053.0,19.0613,5,0,3,763.2,2,8,0,5,3,3,3
2,10043.2,18.7856,1,0,4,456.0,1,6,1,1,5,7,7
2,7485.8,19.1776,4,0,5,339.9,4,9,0,3,1,2,3
2,8001.8,19.2694,5,0,3,405.7,3,5,0,1,1,2,6
2,14560.5,19.1261,2,0,5,738.2,2,9,0,2,1,5,1
2,15577.1,19.0021,2,0,2,707.2,1,9,0,5,5,7,3
1,14457.1,19.134,2,0,3,656.4,1,5,0,4,3,5,3
2,12942.5,19.0839,3,0,2,656.2,2,3,0,2,4,3,5
2,15656.4,19.0899,4,0,1,793.8,4,7,0,5,3,4,3
1,9857.3,19.1435,5,0,2,447.5,2,3,0,3,3,2,3
1,12121.2,19.2464,5,0,3,614.5,3,4,0,3,2,3,3
1,7720.7,19.2448,2,0,6,350.5,2,4,0,1,1,2,7
1,18516.1,19.0848,3,0,3,840.6,1,4,0,5,5,5,3
2,12875.2,19.1522,6,0,2,652.8,3,4,0,2,3,2,2
1,11769.8,19.0961,8,0,2,596.7,1,4,0,2,4,2,2
2,14851.6,18.9954,2,0,4,674.3,1,7,0,4,5,7,3
2,8129.5,19.1561,8,0,5,412.2,4,9,0,1,2,1,6
1,10348.6,19.1869,6,0,5,524.7,3,9,0,1,1,2,7
2,8642.3,19.2182,2,0,5,438.2,3,5,0,1,1,3,6
1,16628.0,18.9541,16,1,1,754.9,1,8,1,1,3,1,7
1,9334.6,19.1232,4,0,6,423.8,2,3,0,3,3,3,3
2,16162.7,18.7925,10,1,3,819.4,4,5,1,1,3,2,7
1,9040.6,19.1144,2,0,2,410.4,1,3,0,3,3,3,2
2,12172.9,19.1564,3,0,2,552.6,3,5,0,2,3,3,5
2,11200.9,18.9762,4,0,3,508.5,1,9,0,2,3,3,1
1,12913.8,19.0982,4,0,3,654.7,2,4,0,3,3,3,4
1,16253.0,18.7782,1,0,4,737.9,1,1,1,2,5,9,1
2,11022.4,18.8138,4,0,4,500.4,1,8,1,2,5,3,5
1,9283.0,19.2273,1,0,5,421.4,3,4,0,2,2,4,1
1,14566.0,18.9141,9,0,3,661.3,1,2,0,3,4,2,4
2,12477.1,19.01,1,0,3,566.5,1,5,0,4,4,7,3
2,13266.8,18.8117,7,0,2,602.3,1,5,1,1,3,1,7
2,10347.3,19.17,7,0,2,469.8,4,9,0,5,5,3,3
2,13899.9,18.9963,6,0,3,631.1,1,4,0,1,2,2,6
1,9699.0,19.1431,3,0,5,491.7,2,4,0,2,1,3,1
1,5918.8,19.1932,3,0,5,300.1,3,6,0,1,1,2,6
1,8313.4,19.1658,4,0,1,377.4,4,8,0,1,1,2,7
2,13069.2,19.0611,6,0,3,593.3,3,5,0,2,3,2,4
2,12977.9,19.1534,8,0,2,658.0,4,4,0,1,1,2,6
2,15657.8,19.1527,2,0,2,710.9,2,9,0,3,3,6,3
1,9522.3,19.3398,7,0,5,482.8,3,5,0,3,2,2,1
2,13268.9,19.2298,3,0,2,672.7,3,6,0,3,3,4,5
1,14355.2,18.6093,2,0,4,651.7,1,1,1,1,5,5,7
1,12630.4,19.1336,1,0,2,573.4,2,4,0,4,5,8,5
1,9441.9,19.2587,6,0,5,478.7,3,6,0,1,1,2,6
2,8455.5,19.0919,3,0,2,383.9,1,6,0,5,3,4,4
1,18073.2,19.0055,3,0,4,916.3,1,2,0,5,5,6,3
1,19638.4,18.7589,1,0,4,891.6,1,3,1,2,5,10,1
2,9893.2,18.9238,1,0,6,449.2,1,3,0,3,3,9,3
1,9565.6,19.1196,4,0,3,485.0,3,5,0,4,2,3,3
2,11076.5,19.0814,4,0,3,561.6,2,6,0,5,3,3,3
1,17080.9,18.8273,2,0,4,775.5,1,3,1,3,5,7,1
2,13449.6,19.2113,4,0,5,681.9,4,5,0,1,2,2,7
2,10030.7,19.0538,5,0,3,508.6,3,5,0,2,3,2,2
1,16436.2,18.883,3,0,3,746.2,2,4,1,2,5,4,1
1,14524.4,18.812,2,0,4,659.4,1,4,1,2,5,6,2
2,15733.4,19.1073,8,0,1,797.7,4,6,0,2,3,2,2
1,7463.8,19.1206,8,0,5,378.4,2,2,0,1,1,1,6
1,17802.0,18.7144,3,0,4,808.2,1,2,1,1,4,4,7
2,16343.2,18.8071,7,0,3,828.6,4,5,1,1,3,2,6
1,13258.1,19.1834,4,0,5,601.9,1,7,0,5,3,3,3
1,9740.8,19.0927,1,0,5,442.2,1,5,0,2,2,7,1
2,11323.1,18.9987,6,0,3,574.1,3,4,0,4,3,2,3
2,15225.8,19.0574,2,0,4,691.3,2,9,0,3,3,5,3
2,14550.3,19.1393,11,1,5,737.7,2,5,0,2,3,2,1
2,16223.6,18.9555,1,0,3,736.6,1,4,0,4,5,8,3
2,12952.8,19.0686,4,0,3,588.1,3,4,0,1,2,3,7
2,10183.3,18.7931,3,0,3,462.3,1,5,1,1,4,3,7
1,4851.8,19.2485,3,0,5,246.0,2,6,0,4,5,4,3
2,10104.2,19.1015,2,0,3,458.7,2,5,0,3,5,5,4
1,13876.7,19.1196,7,0,2,703.5,3,7,0,5,4,2,3
1,8408.6,19.0943,4,0,5,381.8,4,8,0,1,2,2,6
2,18354.3,19.0129,4,0,3,930.6,1,5,0,3,2,4,3
2,9129.5,19.1828,16,1,5,462.9,3,5,0,1,1,1,6
2,8209.9,19.146,2,0,5,372.7,2,9,0,2,1,4,1
2,14797.9,18.8216,1,0,4,671.8,1,9,1,2,4,7,2
2,15064.1,18.7629,3,0,3,683.9,1,3,1,3,5,5,4
1,13671.4,19.0737,5,0,2,620.7,2,2,0,5,3,3,4
1,10213.8,19.0693,1,0,3,463.7,1,9,0,3,2,7,3
1,12866.8,19.1138,3,0,3,584.2,1,5,0,2,3,4,1
2,11879.2,19.0805,2,0,3,602.3,3,5,0,5,3,5,3
1,15426.5,18.7716,2,0,3,700.4,1,4,1,1,5,5,6
2,17041.5,18.7756,9,0,4,773.7,1,4,1,2,5,2,2
2,13991.1,19.1192,6,0,3,635.2,4,5,0,3,3,2,4
1,11974.8,19.183,5,0,3,607.1,4,9,0,5,3,3,3
2,16109.6,19.1779,2,0,2,731.4,2,9,0,2,3,5,1
1,11290.3,19.2183,4,0,3,572.4,4,5,0,3,3,3,4
2,13951.0,18.8186,16,1,4,633.4,1,7,1,2,5,1,2
1,10461.9,19.2377,4,0,2,475.0,2,4,0,3,3,3,4
2,3372.7,19.1481,2,0,5,153.1,2,9,0,2,3,3,4
1,10568.4,18.8991,5,0,4,479.8,1,4,1,2,5,2,2
1,10804.9,19.1408,4,0,2,490.5,1,5,0,5,5,3,3
1,18952.2,19.116,2,0,3,860.4,2,4,0,3,3,6,5
1,13634.5,19.118,3,0,3,691.3,3,5,0,3,2,4,1
2,14777.1,18.9881,3,0,4,670.9,1,9,0,1,1,3,6
2,8945.0,18.7849,6,0,3,406.1,1,8,1,1,3,2,6
1,11510.9,18.8494,11,1,2,522.6,1,4,1,1,5,1,7
2,3926.6,18.9904,2,0,3,178.3,1,5,0,2,3,3,2
1,7258.9,19.2713,3,0,1,368.0,3,4,0,3,2,3,1
2,11502.0,19.1267,3,0,3,522.2,4,5,0,2,2,3,2
1,14630.9,18.9002,9,0,2,741.8,1,6,1,1,3,2,6
2,9368.4,19.0596,7,0,2,475.0,2,5,0,3,3,2,4
1,8027.8,19.3999,4,0,5,407.0,4,5,0,3,3,2,4
2,13396.9,19.211,1,0,2,679.2,4,5,0,3,2,7,5
1,18674.6,19.1263,6,0,4,847.8,1,5,0,3,4,2,1
1,15771.0,18.8954,2,0,4,799.6,1,6,1,2,5,6,2
2,9792.5,19.1891,4,0,3,444.6,4,4,0,2,2,2,4
1,14813.5,18.7851,1,0,4,672.5,1,7,1,4,5,10,3
2,12118.0,19.0755,2,0,4,550.2,4,5,0,2,3,4,5
1,10891.5,19.0336,2,0,4,494.5,2,3,0,5,5,6,3
2,13988.4,19.0287,9,0,3,635.1,2,6,0,4,3,2,5
1,11193.2,19.1719,5,0,5,508.2,2,7,0,2,1,2,1
1,10153.8,19.2754,4,0,1,514.8,4,6,0,3,3,3,1
2,10900.7,18.7204,3,0,3,494.9,1,9,1,1,4,3,6
2,5030.6,19.1949,3,0,5,255.1,4,5,0,1,1,2,6
2,10243.9,18.9922,2,0,4,465.1,2,6,0,4,2,4,3
1,10049.9,19.0547,4,0,3,456.3,1,4,0,2,3,3,2
2,10088.9,19.1453,2,0,5,458.0,2,9,0,2,2,3,1
2,15165.9,19.1404,4,0,2,688.5,4,6,0,1,2,3,6
2,12115.9,18.8836,12,1,2,614.3,4,6,1,1,3,1,6
2,9836.4,19.0453,2,0,1,498.7,1,5,0,4,3,5,1
2,11013.5,19.1389,6,0,5,558.4,3,6,0,1,2,2,6
2,13015.1,19.0188,3,0,3,590.9,1,6,0,2,3,4,2
2,14120.3,18.8037,12,1,3,641.1,1,6,1,1,4,1,6
2,15831.4,18.9423,4,0,3,802.7,4,9,0,4,3,4,3
2,9019.3,19.0428,7,0,3,457.3,4,8,0,1,1,2,7
1,11730.0,19.0953,5,0,2,532.5,3,2,0,4,1,2,3
2,8604.8,19.1384,2,0,5,390.7,1,9,0,2,2,3,1
1,13732.9,18.8981,4,0,2,696.3,4,3,1,1,3,3,7
1,11577.7,19.2717,3,0,2,587.0,3,7,0,4,3,4,3
1,8734.1,19.2284,11,1,1,442.8,3,5,0,1,1,1,7
2,9230.5,19.1334,7,0,2,468.0,4,9,0,4,5,2,4
1,9807.7,19.2368,4,0,2,445.3,3,7,0,1,2,2,7
1,14207.9,18.6852,10,1,1,645.0,1,2,1,1,5,2,7
2,12260.4,19.0079,3,0,3,556.6,1,4,0,4,5,4,3
1,14377.7,19.1176,3,0,3,728.9,3,6,0,2,3,4,1
2,9479.5,19.1947,3,0,3,480.6,4,9,0,1,2,2,7
